ROI_ID,total_clear,total_cloud,total_cs,CF_clear,CF_cloud,CF_cs,AC_clear,AC_cloud,AC_cs,LC_clear,LC_cloud,LC_cs,MC_clear,MC_cloud,MC_cs,C_clear,C_cloud,C_cs
ROI_0304,0.7326527612567351,0.7077682759431251,0.0059645652537042146,1,NA,NA,0.9397492426359487,0.07096445330546991,0.07514944717543139,0.1704878478483473,0.4575963568685984,NA,0.6715407033691951,0.7351763542836306,NA,0.5446497542026153,0.8965297337591398,NA
ROI_0305,0.8065018213329556,0.7732349643575083,0.2644227718097049,0.9999166121686042,NA,NA,0.846128763154823,0.46749778994724134,NA,0.7471306063282607,0.21032757518628925,7.563095115327297e-10,0.016505968976491765,0.7644521498668682,NA,0.0319361095182232,0.8965216260943849,0.5727023006564238
ROI_0306,0.6807272917628212,0.646618579777318,0.22925128559495064,1,NA,NA,0.900498452503459,0.7609368062814529,0.6954377314383375,0.6621016942521639,0.5748141491740865,0.37526938188122705,0.0817969189527433,0.23280105362303116,NA,0.07894525792241722,0.8053689154185462,NA
ROI_0307,0.812900467415925,0.9136683565261559,0.040610943342750526,1,NA,NA,0.5785506626879074,0.891345591730035,NA,0.8916745915879559,0.6648379857448392,0.16614856987228152,0.2818870993514132,0.8843238914790899,0.0018716810804777148,NA,0.9606020589720038,NA
ROI_0308,0.811016216693541,0.8701013695028297,0.10418821566588758,0.9997451019013179,NA,NA,0.8845626822144209,0.6617898224678509,0.03421096109745755,0.6839699782900146,0.13924574461385256,0.1839976852116442,0.5590704082326423,0.7790027465373354,0.0741150295801726,NA,0.9790932069877483,NA
ROI_0309,0.8074860780268011,0.7765349578217158,0.19325529052898935,0.9988156382200971,NA,NA,0.789389161484286,0.44892141989150286,0.04542947177918089,NA,0.7249251485820869,NA,0.759611569538895,0.8461495638034103,0.4656646204815538,0.5884263826670495,0.8796935009466286,NA
ROI_0310,0.8423650693002213,0.8928506828123643,0.41788355838310814,0.9999953681938505,NA,NA,0.9159006460474665,0.22543959394211668,0.029454335552257738,0.7819485905727643,0.7428103532515626,0.5656409450337657,0.4835560590663629,0.8842123684803131,0.46402745730805806,0.10271564063553086,0.9442870472713506,8.618110896242274e-4
ROI_0311,0.852401402656919,0.8820004859619293,0.0038262258525770623,0.9994945431528183,NA,NA,0.9804069379359533,0.44478217099907713,NA,0.7162965425725932,0.5475611427363839,NA,0.638306896294089,0.8773834453565055,0.008617749565451355,0.09660273281819565,0.9349495813733201,NA
ROI_0312,0.7629076477295996,0.8267788384351434,0.7226546150128912,1,NA,NA,0.9502752900640146,0.8017734458308637,0.8027596251218572,0.9013453695629894,0.9065793079910642,0.12980969622128952,0.5599372817937275,0.9541267982536173,0.8642928755147107,NA,0.5618436637504506,NA
ROI_0313,0.7843076048075825,0.6955627827932046,0.2480924954537588,1,NA,NA,0.9501090280635932,0.07923386755081925,0.20240596014764825,0.7392035307889868,0.5104830243546311,0.5526872668915636,0.30268409866309937,0.42076612198135865,NA,NA,0.8163538913139582,NA
ROI_0314,0.8747412323657825,0.9016165847139677,0.03983323016616091,0.9962646354341703,NA,NA,0.9177677983193908,0.08889618418072433,0.010063815992168946,0.8943171490557157,0.7518591593123348,0.09797560488908706,0.5447558857097402,0.8657083826047167,NA,0.06863408662070501,0.9699570743799222,0.12574508221249064
ROI_0315,0.8158761683237875,0.8964047342251866,0.4515455273205497,0.9999652590133573,NA,NA,0.9007517500071502,0.8638454193584758,NA,0.6619871723703743,0.635123599691861,NA,0.3031867916858825,0.9316028051119578,0.6543275857867425,NA,0.9420994692826958,NA
ROI_0316,0.9045954951077545,0.9377047959068708,0.08885286341653559,1,NA,NA,0.9917037520754739,0.9094036944242722,NA,0.9445164622831811,0.6760816827524609,0.5918170221274762,0.30557488070890726,0.8661132964512834,NA,0.2968444808703892,0.9946312517662503,NA
ROI_0317,0.7584753229674176,0.7807958422145426,0.431437546887623,0.9999536774328052,NA,NA,0.8557747667294895,0.8046401631364177,0.4042538964589299,0.8313857787328691,0.7684310581171802,0.028070997175286806,0.45884043196230717,0.9161673669874625,0.6346373934075437,0.26240583868317874,0.5887925495017421,NA
ROI_0318,0.842037420304664,0.7994059593176864,0.005391499303971689,1,NA,NA,0.9657773235960564,0.03850276251933965,NA,0.7952562051077597,0.03585352766372054,NA,0.5973246258678783,0.7068777777354427,0.010735686815097826,0.5599274493884343,0.9047543675942857,NA
ROI_0319,0.8932766073675004,0.8703383151535048,0.49724054193867684,0.9920987770796884,NA,NA,0.9407311264914208,0.7182175752413555,NA,0.9295020203702522,0.8325116126710849,0.7748929417692972,0.6702121554328669,0.7101525360311337,NA,NA,0.9818827692102572,NA
ROI_0320,0.8665169278685458,0.6316404412668336,0.7846420123449855,0.9990204657662448,NA,NA,0.9892391200842198,0.03908704516586135,NA,0.9297798783453775,0.7644510670175801,0.7234263185859507,0.635429809466433,0.7504011263922925,0.8850132088955908,0.5401860773134431,0.3538314123556489,0.01639762121896626
ROI_0321,0.9197721064202679,0.7541557316807459,0.6845890646722076,0.9865722012885395,NA,NA,0.9985756486259705,NA,NA,0.9122307008268831,0.7373370499373998,0.815702961101503,0.6967187948021384,0.5089478449966739,0.511945271664908,0.6882855620704114,0.9121846388741625,0.8679802399343671
ROI_0322,0.8885830264175538,0.7821384785661528,0.33629023616523085,0.9942999150504185,NA,NA,0.9860925904172424,0.014696215696530505,3.45542489787751e-8,0.6099217459137368,0.6840628936220924,0.6164147848022196,NA,0.609154894527961,0.033762991517200934,NA,0.970966128325072,NA
ROI_0323,0.6761048609299427,0.7154693394494012,0.13526689493998936,0.9789497042746488,NA,NA,0.7078969899428136,0.5426097673954414,0.2917537378156287,0.5282645765890523,0.85283224123256,0.2185554958734889,0.09551246045319738,0.7098649261268077,NA,0.1231147441725053,0.7399195579216717,NA
ROI_0324,0.8021457604267042,0.6785154392962537,0.5959489342275974,0.9427838486901721,0.006249415670016224,NA,0.7787849590600343,3.563955092634225e-4,NA,0.8491772764015378,0.27011172702136715,0.7304246553212465,0.10549584496763023,0.4946031483561854,NA,NA,0.9768366478019099,0.5871731911445158
ROI_0325,0.6988931506151572,0.7060741246863413,0.008225981513572568,0.9998702715725684,NA,NA,0.8837221932043492,0.0019451634326080876,NA,0.5066122457952121,0.22740909332924067,0.01631629314757338,NA,0.9434975940464059,NA,0.2515688110232828,0.1572966918772562,NA
ROI_0327,0.8662087536778448,0.917573328672846,NA,1,NA,NA,0.8352318840659309,0.8785029587805642,NA,0.907342179893104,0.8422874535856807,NA,0.328768260072735,0.9600869424014508,NA,0.6001615448744316,0.8848749513582839,NA
ROI_0328,0.7859573512011728,0.6984214663230851,0.2099324460778758,0.9991809326694487,NA,NA,0.7835611803278145,0.17543256985222877,NA,0.7844016852790345,0.8352644196144007,0.4477383304649945,0.8250828313267012,0.6638275558401957,NA,0.30243756481775164,0.7730559691300283,0.03835136795581373
ROI_0329,0.7259292648100054,0.6498161231470999,7.122763006356449e-4,1,NA,NA,0.5498671622994983,0.4322421466243339,0.004406683002042658,0.7160053714279824,0.7059289727110353,NA,0.49007442118367256,0.03635769122112578,NA,NA,0.863526239459746,NA
ROI_0330,0.8753939010580202,0.7174136844310477,6.328529678233136e-4,1,NA,NA,0.9532321017299519,3.6656891361228406e-9,NA,0.7629978700288598,0.7227603599902159,0.0021044569359836025,NA,0.49054909090739784,NA,0.3582177636676415,0.9317023541885772,NA
ROI_0331,0.8481815825630432,0.8437583062367269,0.3080790246307209,0.999972207661268,NA,NA,0.9636895898927522,0.398900734096226,0.48169490534593384,0.7948953522134037,0.7501172952768898,0.06594477242066672,0.5290035647987615,0.7878120853276497,0.24123352447075758,0.520171512744233,0.9064530862726872,0.5260051389434717
ROI_0332,0.7529119869778799,0.7346975770441196,1.4943541500041365e-4,1,NA,NA,0.9182364325490591,0.18966272566847317,NA,0.668777467701267,0.7605053042395125,NA,0.49611959343942397,0.5213819064514211,NA,0.2564385605617856,0.8235025229105707,4.374554340441308e-4
ROI_0333,0.7052549851584778,0.6882927629436618,0.13753668780453052,1,NA,NA,0.7589822341917624,0.4494932185986715,0.0024767045370352784,0.7815577949332151,0.7594457122302963,0.33825843936149147,0.8333274555986261,0.9379026471558546,NA,NA,0.2989356940535941,NA
ROI_0335,0.7574528538467111,0.7789646924486722,0.33557434997047364,0.9999861042811943,NA,NA,0.7621986603816768,0.7558410449889984,0.691457547021553,0.5085185621824205,0.24352097781845614,0.0448466902282446,0.8288888888986139,0.8604634049221487,NA,0.12939365802296057,0.8839145402204192,0.040089530445118364
ROI_0336,0.8002364118634128,0.88832103080242,NA,1,NA,NA,0.47910445488670206,0.22369700003634563,NA,0.9765061045500514,0.9426438427257432,NA,NA,1,NA,0.6558584417280939,0.8472068661213493,NA
ROI_0339,0.7080457024588338,0.8186928806560363,0.1089842057793274,1,NA,NA,0.8014864258946379,0.8618815475859597,0.3318175932847859,0.4655783051137314,0.49389901145441534,NA,0.8871136318143946,0.9528361830521608,NA,0.3246436725723265,0.7134880719829043,NA
ROI_0340,0.7565980412411647,0.658112420248843,0.08112976368355083,1,NA,NA,0.8807645235120504,0.5919768248441398,NA,0.034851094713886505,0.7020937580308693,NA,0.5517119035209267,0.5447398337552526,0.2921969606719285,0.459390874003204,0.665251295654137,NA
ROI_0341,0.7567593745956389,0.6826206137675693,NA,1,NA,NA,0.9270655682137273,0.5588314286528596,NA,0.5400971803314725,0.06268137759723086,NA,0.7775997178659636,0.5772487241063862,NA,0.06862057407442602,0.8423403760450779,NA
ROI_0342,0.6739444786562675,0.5832771790937784,0.011512820302944591,1,NA,NA,0.993727761791131,0.4363388539911564,0.5680046807482007,0.28108117693762685,0.2865161361393541,NA,0.518716816313838,0.778109396004226,NA,0.012980925578186005,0.5328239870698367,NA
ROI_0343,0.6031982363595164,0.7011643798198288,NA,1,NA,NA,0.7661430530539817,0.02103418912327617,NA,0.2198300363301849,0.28075721493646066,NA,0.22545982969952186,0.264165207599067,NA,NA,0.8572471280362783,NA
ROI_0344,0.856504082249262,0.9462406156225472,NA,1,NA,NA,0.917992170654538,0.5734809121150476,NA,3.451760251445636e-4,0.9049657395410421,NA,7.603059465350533e-10,0.9679190038705238,NA,NA,0.9763749552604931,NA
ROI_0345,0.8265401948800494,0.904975788875197,NA,0.9984147289194814,NA,NA,0.9010332536394218,1.9199754206282632e-09,NA,0.6523597054820502,0.8747030968888027,NA,0.6232339601591097,0.8801444269252393,NA,0.27610678895762086,0.9648854156948083,NA
ROI_0346,0.7526780329534257,0.7592666464363159,NA,1,NA,NA,0.9755531278286451,0.19871662513468585,NA,0.7943335791546503,0.8620642133169395,NA,0.5027552077334367,0.47680034508909,NA,0.12803791968987704,0.7123760368543793,NA
ROI_0347,0.6433343224249826,0.502198802542593,6.561385161900589e-4,1,NA,NA,0.7866632090775296,0.15270746474471486,NA,0.5886814442069592,0.5834489157007298,0.0022489287126062135,0.3291633027452685,0.7426084413939441,NA,0.2713491106012831,0.07985159230980308,NA
ROI_0348,0.8224005901054267,0.8970223985976569,NA,1,NA,NA,0.8966713650875644,0.9269371100614012,NA,0.9449894920806888,0.40521638469387466,NA,0.016738239317890546,0.9544219096240881,NA,0.1374630294976541,0.7894004852489301,NA
ROI_0349,0.9299635956186079,0.7557938168884978,0.1945675374508031,1,NA,NA,0.9331528946989605,0.6841319399694343,0.4989252920179278,0.9769056156124375,0.9426721655085298,0.7388866648682196,0.7689908829369153,0.8210516831232846,NA,0.003734731269616109,0.6829202681078125,NA
ROI_0350,0.8074350142859378,0.6854964560732186,NA,0.893978611422748,NA,NA,0.9203232998929586,0.6173491799026933,NA,0.7821704977049806,0.6906240793974695,NA,0.46796479653464484,0.5976719432823011,NA,0.2088465927073168,0.9336470328205073,NA
ROI_0351,0.5123761407154946,0.4939647851283268,NA,0.3356035677358716,NA,NA,0.3698178101117161,0.08062214304341551,NA,NA,0.882728393419944,NA,0.5580395763197398,0.5077519523305256,NA,0.8086803910104983,0.8231226539173653,NA
ROI_0353,0.8030627150368729,0.7875681049350772,0.07341316386275537,0.9583376036432008,NA,NA,0.965448145727773,0.003740966232793611,0.44275056988829636,0.41943611485556964,0.8154225508025362,0.11582578841832383,0.3677767962415188,0.7690911680519956,NA,NA,0.8737250014814836,NA
